Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
A0A6P5JGU0	unreviewed	A0A6P5JGU0_PHACI	Lymphotactin-like isoform X1	LOC110199728	Phascolarctos cinereus (Koala)	115
A0A6P5KHP6	unreviewed	A0A6P5KHP6_PHACI	C-X-C motif chemokine	LOC110209794	Phascolarctos cinereus (Koala)	101
A0A6P5KHU5	unreviewed	A0A6P5KHU5_PHACI	Interleukin-8 (C-X-C motif chemokine 8) (Chemokine (C-X-C motif) ligand 8)	CXCL13	Phascolarctos cinereus (Koala)	111
A0A6P5KI05	unreviewed	A0A6P5KI05_PHACI	C-X-C motif chemokine 10 (Small-inducible cytokine B10)	CXCL10	Phascolarctos cinereus (Koala)	105
A0A6P5KI09	unreviewed	A0A6P5KI09_PHACI	C-X-C motif chemokine	CXCL9	Phascolarctos cinereus (Koala)	119
A0A6P5KI32	unreviewed	A0A6P5KI32_PHACI	C-X-C motif chemokine	LOC110209791	Phascolarctos cinereus (Koala)	110
A0A6P5KN63	unreviewed	A0A6P5KN63_PHACI	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)	CXCL14	Phascolarctos cinereus (Koala)	99
A0A6P5KWF1	unreviewed	A0A6P5KWF1_PHACI	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Phascolarctos cinereus (Koala)	93
A0A6P5LA45	unreviewed	A0A6P5LA45_PHACI	C-C motif chemokine	LOC110217016	Phascolarctos cinereus (Koala)	90
A0A6P5LGL4	unreviewed	A0A6P5LGL4_PHACI	C-C motif chemokine	LOC110217010	Phascolarctos cinereus (Koala)	91
A0A6P5LRP1	unreviewed	A0A6P5LRP1_PHACI	C-C motif chemokine	LOC110221176	Phascolarctos cinereus (Koala)	96
A0A6P5LRP6	unreviewed	A0A6P5LRP6_PHACI	C-C motif chemokine	LOC110221185	Phascolarctos cinereus (Koala)	91
A0A6P5LS26	unreviewed	A0A6P5LS26_PHACI	C-C motif chemokine 5 (Small-inducible cytokine A5) (T-cell-specific protein RANTES)	LOC110221252	Phascolarctos cinereus (Koala)	115
A0A6P5LS35	unreviewed	A0A6P5LS35_PHACI	C-C motif chemokine 3-like	LOC110221256	Phascolarctos cinereus (Koala)	90
A0A6P5LS68	unreviewed	A0A6P5LS68_PHACI	C-C motif chemokine	LOC110221243	Phascolarctos cinereus (Koala)	91
A0A6P5LS71	unreviewed	A0A6P5LS71_PHACI	C-C motif chemokine 3-like	LOC110221274	Phascolarctos cinereus (Koala)	94
A0A6P5LVQ5	unreviewed	A0A6P5LVQ5_PHACI	C-C motif chemokine	LOC110221206	Phascolarctos cinereus (Koala)	91
A0A6P5LYQ1	unreviewed	A0A6P5LYQ1_PHACI	C-C motif chemokine	LOC110221238	Phascolarctos cinereus (Koala)	91
A0A6P5LYY0	unreviewed	A0A6P5LYY0_PHACI	C-C motif chemokine	LOC110221203	Phascolarctos cinereus (Koala)	91
A0A6P5LZ10	unreviewed	A0A6P5LZ10_PHACI	C-C motif chemokine	LOC110221212	Phascolarctos cinereus (Koala)	91
A0A6P5LZ25	unreviewed	A0A6P5LZ25_PHACI	C-C motif chemokine	LOC110221224	Phascolarctos cinereus (Koala)	91
A0A6P5LZ37	unreviewed	A0A6P5LZ37_PHACI	C-C motif chemokine	LOC110221231	Phascolarctos cinereus (Koala)	91
A0A6P5LZQ4	unreviewed	A0A6P5LZQ4_PHACI	C-C motif chemokine 26	CCL26	Phascolarctos cinereus (Koala)	95
A0A6P5PI26	unreviewed	A0A6P5PI26_MUSCR	C-X-C motif chemokine 11	Cxcl11	Mus caroli (Ryukyu mouse) (Ricefield mouse)	100
A0A6P5PMX1	unreviewed	A0A6P5PMX1_MUSCR	C-X-C motif chemokine 13	Cxcl13	Mus caroli (Ryukyu mouse) (Ricefield mouse)	109
A0A6P5PPU4	unreviewed	A0A6P5PPU4_MUSCR	C-X-C motif chemokine	LOC110294442	Mus caroli (Ryukyu mouse) (Ricefield mouse)	100
A0A6P5PSN2	unreviewed	A0A6P5PSN2_MUSCR	C-X-C motif chemokine	LOC110294443	Mus caroli (Ryukyu mouse) (Ricefield mouse)	96
A0A6P5PTX8	unreviewed	A0A6P5PTX8_MUSCR	Stromal cell-derived factor 1 (C-X-C motif chemokine 12) (Pre-B cell growth-stimulating factor)	Cxcl12	Mus caroli (Ryukyu mouse) (Ricefield mouse)	93
A0A6P5PWH0	unreviewed	A0A6P5PWH0_MUSCR	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]	LOC110294441	Mus caroli (Ryukyu mouse) (Ricefield mouse)	105
A0A6P5PZ02	unreviewed	A0A6P5PZ02_MUSCR	C-X-C motif chemokine	LOC110295209	Mus caroli (Ryukyu mouse) (Ricefield mouse)	100
A0A6P5Q9S7	unreviewed	A0A6P5Q9S7_MUSCR	C-C motif chemokine	Ccl22	Mus caroli (Ryukyu mouse) (Ricefield mouse)	92
A0A6P5Q9Y6	unreviewed	A0A6P5Q9Y6_MUSCR	C-C motif chemokine	Ccl17	Mus caroli (Ryukyu mouse) (Ricefield mouse)	93
A0A6P5QI09	unreviewed	A0A6P5QI09_MUSCR	C-C motif chemokine	Ccl20	Mus caroli (Ryukyu mouse) (Ricefield mouse)	96
A0A6P5QJ72	unreviewed	A0A6P5QJ72_MUSCR	C-C motif chemokine	LOC110305759	Mus caroli (Ryukyu mouse) (Ricefield mouse)	92
A0A6P5QKF7	unreviewed	A0A6P5QKF7_MUSCR	C-C motif chemokine	Ccl1	Mus caroli (Ryukyu mouse) (Ricefield mouse)	92
A0A6P5QP26	unreviewed	A0A6P5QP26_MUSCR	C-C motif chemokine	Ccl20	Mus caroli (Ryukyu mouse) (Ricefield mouse)	97
A0A6P5QQD3	unreviewed	A0A6P5QQD3_MUSCR	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)	Cxcl14	Mus caroli (Ryukyu mouse) (Ricefield mouse)	99
A0A6P5QQG8	unreviewed	A0A6P5QQG8_MUSCR	C-C motif chemokine	LOC115029039	Mus caroli (Ryukyu mouse) (Ricefield mouse)	97
A0A6P5QQP2	unreviewed	A0A6P5QQP2_MUSCR	C-C motif chemokine	LOC110305675	Mus caroli (Ryukyu mouse) (Ricefield mouse)	116
A0A6P5QQW2	unreviewed	A0A6P5QQW2_MUSCR	C-C motif chemokine 4 isoform X2	LOC110305759	Mus caroli (Ryukyu mouse) (Ricefield mouse)	87
A0A6P5QTA4	unreviewed	A0A6P5QTA4_MUSCR	C-C motif chemokine	LOC110305913	Mus caroli (Ryukyu mouse) (Ricefield mouse)	98
A0A6P5R1I9	unreviewed	A0A6P5R1I9_MUSCR	Protein GPR15L	C14H10orf99	Mus caroli (Ryukyu mouse) (Ricefield mouse)	78
A0A6P6CGS2	unreviewed	A0A6P6CGS2_PTEVA	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]	LOC105292341	Pteropus vampyrus (Large flying fox)	110
A0A6P6DFS2	unreviewed	A0A6P6DFS2_OCTDE	C-C motif chemokine	LOC101580032	Octodon degus (Degu) (Sciurus degus)	110
A0A6P6DGX1	unreviewed	A0A6P6DGX1_OCTDE	C-C motif chemokine	LOC111813109	Octodon degus (Degu) (Sciurus degus)	114
A0A6P6DH29	unreviewed	A0A6P6DH29_OCTDE	C-C motif chemokine	LOC101580032	Octodon degus (Degu) (Sciurus degus)	116
A0A6P6E8U8	unreviewed	A0A6P6E8U8_OCTDE	C-X-C motif chemokine	LOC101590041	Octodon degus (Degu) (Sciurus degus)	109
A0A6P6E916	unreviewed	A0A6P6E916_OCTDE	C-X-C motif chemokine	LOC105741914	Octodon degus (Degu) (Sciurus degus)	103
A0A6P6EDD7	unreviewed	A0A6P6EDD7_OCTDE	C-C motif chemokine	Ccl26	Octodon degus (Degu) (Sciurus degus)	94
A0A6P6EY04	unreviewed	A0A6P6EY04_OCTDE	Stromal cell-derived factor 1 (C-X-C motif chemokine 12) (Pre-B cell growth-stimulating factor)	Cxcl12	Octodon degus (Degu) (Sciurus degus)	93
A0A6P6F2W3	unreviewed	A0A6P6F2W3_OCTDE	C-C motif chemokine	Ccl20	Octodon degus (Degu) (Sciurus degus)	96
A0A6P6F380	unreviewed	A0A6P6F380_OCTDE	C-C motif chemokine	Ccl20	Octodon degus (Degu) (Sciurus degus)	97
A0A6P6GXD6	unreviewed	A0A6P6GXD6_PUMCO	C-C motif chemokine	CCL20	Puma concolor (Mountain lion) (Felis concolor)	97
A0A6P6GXH1	unreviewed	A0A6P6GXH1_PUMCO	C-C motif chemokine	CCL20	Puma concolor (Mountain lion) (Felis concolor)	96
A0A6P6H437	unreviewed	A0A6P6H437_PUMCO	C-C motif chemokine	CCL19	Puma concolor (Mountain lion) (Felis concolor)	100
A0A6P6H9B6	unreviewed	A0A6P6H9B6_PUMCO	C-C motif chemokine	LOC112852822	Puma concolor (Mountain lion) (Felis concolor)	99
A0A6P6H9L7	unreviewed	A0A6P6H9L7_PUMCO	C-C motif chemokine	LOC112853034	Puma concolor (Mountain lion) (Felis concolor)	97
A0A6P6H9S6	unreviewed	A0A6P6H9S6_PUMCO	C-C motif chemokine 4 isoform X2	LOC112853170	Puma concolor (Mountain lion) (Felis concolor)	87
A0A6P6H9S9	unreviewed	A0A6P6H9S9_PUMCO	C-C motif chemokine	LOC112853148	Puma concolor (Mountain lion) (Felis concolor)	93
A0A6P6H9U9	unreviewed	A0A6P6H9U9_PUMCO	C-C motif chemokine	LOC112853170	Puma concolor (Mountain lion) (Felis concolor)	92
A0A6P6HA01	unreviewed	A0A6P6HA01_PUMCO	C-C motif chemokine	CCL5	Puma concolor (Mountain lion) (Felis concolor)	90
A0A6P6HAT6	unreviewed	A0A6P6HAT6_PUMCO	C-C motif chemokine	LOC112853034	Puma concolor (Mountain lion) (Felis concolor)	99
A0A6P6HB15	unreviewed	A0A6P6HB15_PUMCO	C-C motif chemokine	LOC112853159	Puma concolor (Mountain lion) (Felis concolor)	93
A0A6P6HBB5	unreviewed	A0A6P6HBB5_PUMCO	C-C motif chemokine	LOC112853696	Puma concolor (Mountain lion) (Felis concolor)	107
A0A6P6HBI6	unreviewed	A0A6P6HBI6_PUMCO	C-C motif chemokine	LOC112853763	Puma concolor (Mountain lion) (Felis concolor)	98
A0A6P6HBM6	unreviewed	A0A6P6HBM6_PUMCO	C-C motif chemokine	LOC112853763	Puma concolor (Mountain lion) (Felis concolor)	96
A0A6P6HBN4	unreviewed	A0A6P6HBN4_PUMCO	C-C motif chemokine	LOC112853949	Puma concolor (Mountain lion) (Felis concolor)	94
A0A6P6HBR7	unreviewed	A0A6P6HBR7_PUMCO	C-C motif chemokine	LOC112853949	Puma concolor (Mountain lion) (Felis concolor)	111
A0A6P6HGY1	unreviewed	A0A6P6HGY1_PUMCO	C-C motif chemokine	LOC112855301	Puma concolor (Mountain lion) (Felis concolor)	99
A0A6P6HLF0	unreviewed	A0A6P6HLF0_PUMCO	C-C motif chemokine	CCL17	Puma concolor (Mountain lion) (Felis concolor)	99
A0A6P6HLR1	unreviewed	A0A6P6HLR1_PUMCO	C-C motif chemokine	CCL22	Puma concolor (Mountain lion) (Felis concolor)	93
A0A6P6HP78	unreviewed	A0A6P6HP78_PUMCO	C-X-C motif chemokine	CXCL10	Puma concolor (Mountain lion) (Felis concolor)	98
A0A6P6HPQ1	unreviewed	A0A6P6HPQ1_PUMCO	C-X-C motif chemokine	CXCL8	Puma concolor (Mountain lion) (Felis concolor)	101
A0A6P6HPS4	unreviewed	A0A6P6HPS4_PUMCO	C-X-C motif chemokine	CXCL11	Puma concolor (Mountain lion) (Felis concolor)	93
A0A6P6HQC7	unreviewed	A0A6P6HQC7_PUMCO	C-X-C motif chemokine	LOC112858315	Puma concolor (Mountain lion) (Felis concolor)	102
A0A6P6HQS3	unreviewed	A0A6P6HQS3_PUMCO	C-X-C motif chemokine	CXCL13	Puma concolor (Mountain lion) (Felis concolor)	100
A0A6P6HQS4	unreviewed	A0A6P6HQS4_PUMCO	C-X-C motif chemokine	CXCL11	Puma concolor (Mountain lion) (Felis concolor)	100
A0A6P6HQT5	unreviewed	A0A6P6HQT5_PUMCO	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]	LOC112859032	Puma concolor (Mountain lion) (Felis concolor)	105
A0A6P6HTS4	unreviewed	A0A6P6HTS4_PUMCO	C-C motif chemokine 24	CCL24	Puma concolor (Mountain lion) (Felis concolor)	119
A0A6P6HUN3	unreviewed	A0A6P6HUN3_PUMCO	C-C motif chemokine	CCL28	Puma concolor (Mountain lion) (Felis concolor)	116
A0A6P6HUP6	unreviewed	A0A6P6HUP6_PUMCO	C-C motif chemokine	CCL26	Puma concolor (Mountain lion) (Felis concolor)	94
A0A6P6I2Q5	unreviewed	A0A6P6I2Q5_PUMCO	Cytokine SCM-1 beta	XCL2	Puma concolor (Mountain lion) (Felis concolor)	112
A0A6P6IT38	unreviewed	A0A6P6IT38_CARAU	C-C motif chemokine	LOC113037823 LOC113037785	Carassius auratus (Goldfish)	97
A0A6P6J7P6	unreviewed	A0A6P6J7P6_CARAU	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	LOC113039965	Carassius auratus (Goldfish)	97
A0A6P6JDM9	unreviewed	A0A6P6JDM9_CARAU	C-C motif chemokine	LOC113042818	Carassius auratus (Goldfish)	96
A0A6P6JHU0	unreviewed	A0A6P6JHU0_CARAU	Monocyte chemotactic protein 1B-like	LOC113043870 LOC113043893 LOC113100271	Carassius auratus (Goldfish)	98
A0A6P6JN60	unreviewed	A0A6P6JN60_CARAU	Interleukin-8-like	LOC113044779	Carassius auratus (Goldfish)	98
A0A6P6JP05	unreviewed	A0A6P6JP05_CARAU	C-C motif chemokine	LOC113045415	Carassius auratus (Goldfish)	99
A0A6P6K7J4	unreviewed	A0A6P6K7J4_CARAU	C-X-C motif chemokine 2-like	LOC113049600 LOC113049114	Carassius auratus (Goldfish)	107
A0A6P6KG84	unreviewed	A0A6P6KG84_CARAU	C-C motif chemokine	LOC113051647	Carassius auratus (Goldfish)	93
A0A6P6L4Z2	unreviewed	A0A6P6L4Z2_CARAU	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	LOC113056860	Carassius auratus (Goldfish)	99
A0A6P6M5V9	unreviewed	A0A6P6M5V9_CARAU	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	LOC113065054	Carassius auratus (Goldfish)	97
A0A6P6M990	unreviewed	A0A6P6M990_CARAU	C-C motif chemokine	LOC113065952	Carassius auratus (Goldfish)	106
A0A6P6MMV1	unreviewed	A0A6P6MMV1_CARAU	C-X-C motif chemokine 11-1-like	LOC113069235	Carassius auratus (Goldfish)	96
A0A6P6MNP8	unreviewed	A0A6P6MNP8_CARAU	C-X-C motif chemokine 11-6-like	LOC113069226	Carassius auratus (Goldfish)	94
A0A6P6MQZ4	unreviewed	A0A6P6MQZ4_CARAU	C-C motif chemokine	LOC113070019 LOC113110543	Carassius auratus (Goldfish)	99
A0A6P6MWL5	unreviewed	A0A6P6MWL5_CARAU	C-C motif chemokine	LOC113071937	Carassius auratus (Goldfish)	116
A0A6P6MYV1	unreviewed	A0A6P6MYV1_CARAU	C-X-C motif chemokine	LOC113073199 LOC113096641	Carassius auratus (Goldfish)	99
A0A6P6N0M2	unreviewed	A0A6P6N0M2_CARAU	Interleukin-8-like	LOC113073201	Carassius auratus (Goldfish)	91
A0A6P6N7J5	unreviewed	A0A6P6N7J5_CARAU	C-C motif chemokine	LOC113075855	Carassius auratus (Goldfish)	99
A0A6P6NC53	unreviewed	A0A6P6NC53_CARAU	Interleukin-8-like	LOC113077722	Carassius auratus (Goldfish)	95
A0A6P6NCB2	unreviewed	A0A6P6NCB2_CARAU	C-X-C motif chemokine 11-6-like	LOC113078547	Carassius auratus (Goldfish)	96
A0A6P6NCZ1	unreviewed	A0A6P6NCZ1_CARAU	Interleukin-8-like	LOC113079144	Carassius auratus (Goldfish)	99
A0A6P6NDL9	unreviewed	A0A6P6NDL9_CARAU	C-X-C motif chemokine 11-6-like	LOC113078537	Carassius auratus (Goldfish)	117
A0A6P6NEW3	unreviewed	A0A6P6NEW3_CARAU	Interleukin-8-like	LOC113079130	Carassius auratus (Goldfish)	99
A0A6P6NFI0	unreviewed	A0A6P6NFI0_CARAU	Interleukin-8-like	LOC113079125 LOC113105290	Carassius auratus (Goldfish)	98
A0A6P6NFI7	unreviewed	A0A6P6NFI7_CARAU	Interleukin-8-like	LOC113079131 LOC113105294	Carassius auratus (Goldfish)	99
A0A6P6NG17	unreviewed	A0A6P6NG17_CARAU	Interleukin-8-like	LOC113079122	Carassius auratus (Goldfish)	88
A0A6P6NIQ2	unreviewed	A0A6P6NIQ2_CARAU	C-C motif chemokine	LOC113079974	Carassius auratus (Goldfish)	96
A0A6P6PA33	unreviewed	A0A6P6PA33_CARAU	Interleukin-8-like	LOC113096692	Carassius auratus (Goldfish)	91
A0A6P6PKG2	unreviewed	A0A6P6PKG2_CARAU	C-C motif chemokine	LOC113100919	Carassius auratus (Goldfish)	96
A0A6P6PMY1	unreviewed	A0A6P6PMY1_CARAU	Interleukin-8-like	LOC113105291 LOC113079120	Carassius auratus (Goldfish)	98
A0A6P6PP68	unreviewed	A0A6P6PP68_CARAU	Interleukin-8-like	LOC113105293	Carassius auratus (Goldfish)	88
A0A6P6PPQ6	unreviewed	A0A6P6PPQ6_CARAU	Interleukin-8-like isoform X2	LOC113105911	Carassius auratus (Goldfish)	99
A0A6P6PQL8	unreviewed	A0A6P6PQL8_CARAU	Interleukin-8-like isoform X3	LOC113105911	Carassius auratus (Goldfish)	99
A0A6P6PQM4	unreviewed	A0A6P6PQM4_CARAU	Interleukin-8-like isoform X1	LOC113105911	Carassius auratus (Goldfish)	99
A0A6P6PSF9	unreviewed	A0A6P6PSF9_CARAU	Interleukin-8-like	LOC113105970	Carassius auratus (Goldfish)	98
A0A6P6QK98	unreviewed	A0A6P6QK98_CARAU	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	LOC113112534	Carassius auratus (Goldfish)	99
A0A6P7E720	unreviewed	A0A6P7E720_SHEEP	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]	JEQ12_017506	Ovis aries (Sheep)	118
A0A6P7ELK0	unreviewed	A0A6P7ELK0_SHEEP	C-C motif chemokine	JEQ12_003343	Ovis aries (Sheep)	89
A0A6P7EPM9	unreviewed	A0A6P7EPM9_SHEEP	C-C motif chemokine	JEQ12_005010	Ovis aries (Sheep)	102
A0A6P7HSM8	unreviewed	A0A6P7HSM8_9TELE	C-C motif chemokine	LOC114428955	Parambassis ranga (Indian glassy fish)	107
A0A6P7HUU5	unreviewed	A0A6P7HUU5_9TELE	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	LOC114433183	Parambassis ranga (Indian glassy fish)	102
A0A6P7ILL1	unreviewed	A0A6P7ILL1_9TELE	C-X-C motif chemokine 2-like isoform X1	LOC114440787	Parambassis ranga (Indian glassy fish)	95
A0A6P7ITQ3	unreviewed	A0A6P7ITQ3_9TELE	C-X-C motif chemokine 2-like isoform X2	LOC114440787	Parambassis ranga (Indian glassy fish)	94
A0A6P7IY89	unreviewed	A0A6P7IY89_9TELE	Growth-regulated alpha protein-like	LOC114440887	Parambassis ranga (Indian glassy fish)	94
A0A6P7K3I5	unreviewed	A0A6P7K3I5_9TELE	C-C motif chemokine	LOC114450092	Parambassis ranga (Indian glassy fish)	102
A0A6P7K8P1	unreviewed	A0A6P7K8P1_9TELE	Interleukin-8-like	LOC114450759	Parambassis ranga (Indian glassy fish)	105
A0A6P7KD72	unreviewed	A0A6P7KD72_9TELE	C-C motif chemokine 5-like	LOC114451038 LOC114451047 LOC114451049 LOC114451190	Parambassis ranga (Indian glassy fish)	102
A0A6P7KGI8	unreviewed	A0A6P7KGI8_9TELE	C-C motif chemokine	LOC114453142	Parambassis ranga (Indian glassy fish)	108
A0A6P7L0M5	unreviewed	A0A6P7L0M5_BETSP	C-C motif chemokine	ccl20a.4	Betta splendens (Siamese fighting fish)	87
A0A6P7L2X0	unreviewed	A0A6P7L2X0_BETSP	C-C motif chemokine	ccl20a.3	Betta splendens (Siamese fighting fish)	102
A0A6P7L2X4	unreviewed	A0A6P7L2X4_BETSP	C-X-C motif chemokine 2	cxcl8a	Betta splendens (Siamese fighting fish)	94
A0A6P7LTR6	unreviewed	A0A6P7LTR6_BETSP	C-C motif chemokine	LOC114849745	Betta splendens (Siamese fighting fish)	108
A0A6P7LVB8	unreviewed	A0A6P7LVB8_BETSP	C-X-C motif chemokine	cxcl19	Betta splendens (Siamese fighting fish)	101
A0A6P7LY72	unreviewed	A0A6P7LY72_BETSP	C-C motif chemokine	LOC114851314	Betta splendens (Siamese fighting fish)	90
A0A6P7LYE4	unreviewed	A0A6P7LYE4_BETSP	C-C motif chemokine	LOC114851313	Betta splendens (Siamese fighting fish)	91
A0A6P7MAW3	unreviewed	A0A6P7MAW3_BETSP	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	cxcl12b	Betta splendens (Siamese fighting fish)	119
A0A6P7MBY4	unreviewed	A0A6P7MBY4_BETSP	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	cxcl12b	Betta splendens (Siamese fighting fish)	91
A0A6P7R3A3	unreviewed	A0A6P7R3A3_MUSCR	C-C motif chemokine 24	Ccl24	Mus caroli (Ryukyu mouse) (Ricefield mouse)	120
A0A6P7WEN6	unreviewed	A0A6P7WEN6_9AMPH	C-C motif chemokine	LOC115456577	Microcaecilia unicolor	90
A0A6P7WMD3	unreviewed	A0A6P7WMD3_9AMPH	C-C motif chemokine	LOC115456478	Microcaecilia unicolor	99
A0A6P7WU85	unreviewed	A0A6P7WU85_9AMPH	C-C motif chemokine	LOC115456473	Microcaecilia unicolor	91
A0A6P7WYN9	unreviewed	A0A6P7WYN9_9AMPH	C-X-C motif chemokine	LOC115462502	Microcaecilia unicolor	100
A0A6P7X2R5	unreviewed	A0A6P7X2R5_9AMPH	Interleukin-8-like	LOC115459115 LOC115461069	Microcaecilia unicolor	105
A0A6P7X4X3	unreviewed	A0A6P7X4X3_9AMPH	C-X-C motif chemokine	LOC115462501	Microcaecilia unicolor	100
A0A6P7X7F3	unreviewed	A0A6P7X7F3_9AMPH	C-X-C motif chemokine	LOC115462510	Microcaecilia unicolor	104
A0A6P7XAZ0	unreviewed	A0A6P7XAZ0_9AMPH	C-C motif chemokine	LOC115461826	Microcaecilia unicolor	103
A0A6P7Y1R0	unreviewed	A0A6P7Y1R0_9AMPH	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Microcaecilia unicolor	95
A0A6P7Y711	unreviewed	A0A6P7Y711_9AMPH	C-C motif chemokine	CCL17	Microcaecilia unicolor	90
A0A6P7YLR0	unreviewed	A0A6P7YLR0_9AMPH	C-X-C motif chemokine	LOC115476220	Microcaecilia unicolor	98
A0A6P7YUL5	unreviewed	A0A6P7YUL5_9AMPH	C-X-C motif chemokine	LOC115476220	Microcaecilia unicolor	102
A0A6P7YYJ1	unreviewed	A0A6P7YYJ1_9AMPH	C-X-C motif chemokine	LOC115476220	Microcaecilia unicolor	107
A0A6P8EUI7	unreviewed	A0A6P8EUI7_CLUHA	Interleukin-8-like	LOC105903955	Clupea harengus (Atlantic herring)	95
A0A6P8EVW8	unreviewed	A0A6P8EVW8_CLUHA	Permeability factor 2-like	LOC105903926	Clupea harengus (Atlantic herring)	97
A0A6P8FBE5	unreviewed	A0A6P8FBE5_CLUHA	Interleukin-8-like	LOC116221016	Clupea harengus (Atlantic herring)	103
A0A6P8FDD3	unreviewed	A0A6P8FDD3_CLUHA	C-X-C motif chemokine 11-6-like	LOC116221093	Clupea harengus (Atlantic herring)	94
A0A6P8FIT5	unreviewed	A0A6P8FIT5_CLUHA	C-X-C motif chemokine 11-6-like	LOC116221012	Clupea harengus (Atlantic herring)	94
A0A6P8FKB7	unreviewed	A0A6P8FKB7_CLUHA	C-X-C motif chemokine 11-6-like	LOC116221094	Clupea harengus (Atlantic herring)	94
A0A6P8FQS9	unreviewed	A0A6P8FQS9_CLUHA	C-C motif chemokine	LOC105889918	Clupea harengus (Atlantic herring)	104
A0A6P8FRS1	unreviewed	A0A6P8FRS1_CLUHA	Alveolar macrophage chemotactic factor-like	LOC116221015	Clupea harengus (Atlantic herring)	115
A0A6P8FSJ9	unreviewed	A0A6P8FSJ9_CLUHA	Alveolar macrophage chemotactic factor-like isoform X1	LOC116221095	Clupea harengus (Atlantic herring)	115
A0A6P8FTR0	unreviewed	A0A6P8FTR0_CLUHA	C-X-C motif chemokine 11-6-like	LOC105901103	Clupea harengus (Atlantic herring)	94
A0A6P8FTR4	unreviewed	A0A6P8FTR4_CLUHA	Alveolar macrophage chemotactic factor-like isoform X2	LOC116221095	Clupea harengus (Atlantic herring)	101
A0A6P8GKD1	unreviewed	A0A6P8GKD1_CLUHA	C-C motif chemokine	LOC116223854	Clupea harengus (Atlantic herring)	99
A0A6P8GLP0	unreviewed	A0A6P8GLP0_CLUHA	C-C motif chemokine	ccl20b	Clupea harengus (Atlantic herring)	103
A0A6P8H6I6	unreviewed	A0A6P8H6I6_CLUHA	Alveolar macrophage chemotactic factor-like	LOC116225231	Clupea harengus (Atlantic herring)	112
A0A6P8NN06	unreviewed	A0A6P8NN06_GEOSA	C-C motif chemokine	LOC117348940	Geotrypetes seraphini (Gaboon caecilian) (Caecilia seraphini)	99
A0A6P8NN11	unreviewed	A0A6P8NN11_GEOSA	C-C motif chemokine	LOC117348941	Geotrypetes seraphini (Gaboon caecilian) (Caecilia seraphini)	83
A0A6P8P9J5	unreviewed	A0A6P8P9J5_GEOSA	C-C motif chemokine	LOC117348941	Geotrypetes seraphini (Gaboon caecilian) (Caecilia seraphini)	91
A0A6P8PPV4	unreviewed	A0A6P8PPV4_GEOSA	C-C motif chemokine	LOC117348941	Geotrypetes seraphini (Gaboon caecilian) (Caecilia seraphini)	89
A0A6P8PS15	unreviewed	A0A6P8PS15_GEOSA	C-C motif chemokine	LOC117348940	Geotrypetes seraphini (Gaboon caecilian) (Caecilia seraphini)	86
A0A6P8QED5	unreviewed	A0A6P8QED5_GEOSA	C-C motif chemokine	CCL19	Geotrypetes seraphini (Gaboon caecilian) (Caecilia seraphini)	105
A0A6P8REU6	unreviewed	A0A6P8REU6_GEOSA	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Geotrypetes seraphini (Gaboon caecilian) (Caecilia seraphini)	95
A0A6P8SDM2	unreviewed	A0A6P8SDM2_GEOSA	C-X-C motif chemokine	LOC117367855	Geotrypetes seraphini (Gaboon caecilian) (Caecilia seraphini)	92
A0A6P8SHB9	unreviewed	A0A6P8SHB9_GEOSA	C-X-C motif chemokine	LOC117368349	Geotrypetes seraphini (Gaboon caecilian) (Caecilia seraphini)	116
A0A6P8SMY2	unreviewed	A0A6P8SMY2_GYMAC	C-C motif chemokine	ccl20a.3	Gymnodraco acuticeps (Antarctic dragonfish)	99
A0A6P8SUZ0	unreviewed	A0A6P8SUZ0_GEOSA	C-X-C motif chemokine	LOC117368789	Geotrypetes seraphini (Gaboon caecilian) (Caecilia seraphini)	102
A0A6P8TTN8	unreviewed	A0A6P8TTN8_GYMAC	Interleukin-8-like	LOC117543405	Gymnodraco acuticeps (Antarctic dragonfish)	99
A0A6P8TZX4	unreviewed	A0A6P8TZX4_GYMAC	C-C motif chemokine	LOC117544721	Gymnodraco acuticeps (Antarctic dragonfish)	101
