Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
A0A6I8NGE9	unreviewed	A0A6I8NGE9_ORNAN	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Ornithorhynchus anatinus (Duckbill platypus)	92
A0A6I8NJG0	unreviewed	A0A6I8NJG0_ORNAN	C-X-C motif chemokine		Ornithorhynchus anatinus (Duckbill platypus)	103
A0A6I8PA82	unreviewed	A0A6I8PA82_ORNAN	Chemokine interleukin-8-like domain-containing protein		Ornithorhynchus anatinus (Duckbill platypus)	100
A0A6I8PIU7	unreviewed	A0A6I8PIU7_HUMAN	C-X-C motif chemokine ligand 16	CXCL16	Homo sapiens (Human)	115
A0A6I8RUV1	unreviewed	A0A6I8RUV1_XENTR	C-C motif chemokine		Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	85
A0A6I8SFK3	unreviewed	A0A6I8SFK3_XENTR	C-C motif chemokine	LOC101733520	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	120
A0A6I8SI97	unreviewed	A0A6I8SI97_XENTR	C-C motif chemokine	ccl5	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	117


A0A7D9NM09	unreviewed	A0A7D9NM09_XENTR	C-X-C motif chemokine 11-1	cxcl9 XENTR_v90029263mg	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	96
A0A803J3G3	unreviewed	A0A803J3G3_XENTR	Chemokine interleukin-8-like domain-containing protein		Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	95
A0A803JI72	unreviewed	A0A803JI72_XENTR	C-C motif chemokine	ccl5	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	94
A0A803JT64	unreviewed	A0A803JT64_XENTR	C-X-C motif chemokine	cxcl2	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	99
A0A803K035	unreviewed	A0A803K035_XENTR	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	cxcl12	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	110
A0A803T9I6	unreviewed	A0A803T9I6_ANOCA	Chemokine interleukin-8-like domain-containing protein	LOC100553449	Anolis carolinensis (Green anole) (American chameleon)	105
A0A803TBM9	unreviewed	A0A803TBM9_ANOCA	Chemokine interleukin-8-like domain-containing protein	LOC103279059	Anolis carolinensis (Green anole) (American chameleon)	97
A0A803Y3R1	unreviewed	A0A803Y3R1_MELGA	C-C motif chemokine	LOC104913852	Meleagris gallopavo (Wild turkey)	97
A0A803Y7Z5	unreviewed	A0A803Y7Z5_MELGA	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Meleagris gallopavo (Wild turkey)	92
A0A803Y8I0	unreviewed	A0A803Y8I0_MELGA	Chemokine interleukin-8-like domain-containing protein	LOC104910575	Meleagris gallopavo (Wild turkey)	106
A0A803YB02	unreviewed	A0A803YB02_MELGA	C-C motif chemokine		Meleagris gallopavo (Wild turkey)	101

A0A8B9QTL7	unreviewed	A0A8B9QTL7_ANAPL	Chemokine interleukin-8-like domain-containing protein	CCL28	Anas platyrhynchos (Mallard) (Anas boschas)	115
A0A8B9SJ67	unreviewed	A0A8B9SJ67_ANAPL	Chemokine interleukin-8-like domain-containing protein		Anas platyrhynchos (Mallard) (Anas boschas)	108
A0A8B9SJB3	unreviewed	A0A8B9SJB3_ANAPL	Chemokine interleukin-8-like domain-containing protein		Anas platyrhynchos (Mallard) (Anas boschas)	100
A0A8B9SSD5	unreviewed	A0A8B9SSD5_ANAPL	C-C motif chemokine	LOC119714498	Anas platyrhynchos (Mallard) (Anas boschas)	111
A0A8B9SSG6	unreviewed	A0A8B9SSG6_ANAPL	Lymphotactin	LOC101802825	Anas platyrhynchos (Mallard) (Anas boschas)	97
A0A8B9TB73	unreviewed	A0A8B9TB73_ANAPL	C-C motif chemokine	CCL20	Anas platyrhynchos (Mallard) (Anas boschas)	98
A0A8B9TM73	unreviewed	A0A8B9TM73_ANAPL	C-C motif chemokine		Anas platyrhynchos (Mallard) (Anas boschas)	90
A0A8B9TN52	unreviewed	A0A8B9TN52_ANAPL	Chemokine interleukin-8-like domain-containing protein		Anas platyrhynchos (Mallard) (Anas boschas)	90
A0A8B9TNX2	unreviewed	A0A8B9TNX2_ANAPL	C-C motif chemokine		Anas platyrhynchos (Mallard) (Anas boschas)	116
A0A8B9TQ83	unreviewed	A0A8B9TQ83_ANAPL	C-C motif chemokine	LOC110354301	Anas platyrhynchos (Mallard) (Anas boschas)	97
A0A8B9ZFT2	unreviewed	A0A8B9ZFT2_ANAPL	C-X-C motif chemokine		Anas platyrhynchos (Mallard) (Anas boschas)	94
A0A8B9ZHY4	unreviewed	A0A8B9ZHY4_ANAPL	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Anas platyrhynchos (Mallard) (Anas boschas)	93
A0A8B9ZJS0	unreviewed	A0A8B9ZJS0_ANAPL	C-C motif chemokine 3		Anas platyrhynchos (Mallard) (Anas boschas)	112
A0A8B9ZK90	unreviewed	A0A8B9ZK90_ANAPL	C-C motif chemokine 3		Anas platyrhynchos (Mallard) (Anas boschas)	94
A0A8C0M8G7	unreviewed	A0A8C0M8G7_CANLF	C-C motif chemokine	CCL22	Canis lupus familiaris (Dog) (Canis familiaris)	93
A0A8C0MGW8	unreviewed	A0A8C0MGW8_CANLF	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)	CXCL14	Canis lupus familiaris (Dog) (Canis familiaris)	99
A0A8C0N7F1	unreviewed	A0A8C0N7F1_CANLF	Chemokine interleukin-8-like domain-containing protein		Canis lupus familiaris (Dog) (Canis familiaris)	92
A0A8C0NNJ5	unreviewed	A0A8C0NNJ5_CANLF	C-C motif chemokine	CCL7	Canis lupus familiaris (Dog) (Canis familiaris)	99
A0A8C0NWR9	unreviewed	A0A8C0NWR9_CANLF	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Canis lupus familiaris (Dog) (Canis familiaris)	93
A0A8C0NXF9	unreviewed	A0A8C0NXF9_CANLF	C-X-C motif chemokine		Canis lupus familiaris (Dog) (Canis familiaris)	115
A0A8C0NXT2	unreviewed	A0A8C0NXT2_CANLF	C-C motif chemokine	LOC480600	Canis lupus familiaris (Dog) (Canis familiaris)	93
A0A8C0NY00	unreviewed	A0A8C0NY00_CANLF	C-X-C motif chemokine		Canis lupus familiaris (Dog) (Canis familiaris)	111
A0A8C0NYM9	unreviewed	A0A8C0NYM9_CANLF	C-X-C motif chemokine		Canis lupus familiaris (Dog) (Canis familiaris)	113
A0A8C0NYU3	unreviewed	A0A8C0NYU3_CANLF	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Canis lupus familiaris (Dog) (Canis familiaris)	89
A0A8C0P1V6	unreviewed	A0A8C0P1V6_CANLF	C-X-C motif chemokine		Canis lupus familiaris (Dog) (Canis familiaris)	115
A0A8C0PBJ7	unreviewed	A0A8C0PBJ7_CANLF	C-C motif chemokine 17 (CC chemokine TARC) (Small-inducible cytokine A17) (Thymus and activation-regulated chemokine)	CCL20	Canis lupus familiaris (Dog) (Canis familiaris)	97
A0A8C0PE59	unreviewed	A0A8C0PE59_CANLF	C-C motif chemokine	CCL3	Canis lupus familiaris (Dog) (Canis familiaris)	93
A0A8C0PT44	unreviewed	A0A8C0PT44_CANLF	Chemokine interleukin-8-like domain-containing protein		Canis lupus familiaris (Dog) (Canis familiaris)	112
A0A8C0Q2W2	unreviewed	A0A8C0Q2W2_CANLF	C-C motif chemokine		Canis lupus familiaris (Dog) (Canis familiaris)	94
A0A8C0Q5X2	unreviewed	A0A8C0Q5X2_CANLF	C-C motif chemokine	CCL5	Canis lupus familiaris (Dog) (Canis familiaris)	91
A0A8C0Q7D1	unreviewed	A0A8C0Q7D1_CANLF	C-C motif chemokine		Canis lupus familiaris (Dog) (Canis familiaris)	117
A0A8C0Q8I9	unreviewed	A0A8C0Q8I9_CANLF	C-C motif chemokine	LOC480600	Canis lupus familiaris (Dog) (Canis familiaris)	93
A0A8C0RNZ5	unreviewed	A0A8C0RNZ5_CANLF	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Canis lupus familiaris (Dog) (Canis familiaris)	83
A0A8C0RPY4	unreviewed	A0A8C0RPY4_CANLF	Chemokine interleukin-8-like domain-containing protein	CCL23	Canis lupus familiaris (Dog) (Canis familiaris)	119
A0A8C0S1P5	unreviewed	A0A8C0S1P5_CANLF	Protein GPR15L	GPR15LG	Canis lupus familiaris (Dog) (Canis familiaris)	78
A0A8C0S3R1	unreviewed	A0A8C0S3R1_CANLF	C-C motif chemokine	CCL19	Canis lupus familiaris (Dog) (Canis familiaris)	100
A0A8C0S600	unreviewed	A0A8C0S600_CANLF	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)	CXCL14	Canis lupus familiaris (Dog) (Canis familiaris)	109
A0A8C0SAA6	unreviewed	A0A8C0SAA6_CANLF	C-C motif chemokine	CCL1	Canis lupus familiaris (Dog) (Canis familiaris)	94

A0A8C3F9M1	unreviewed	A0A8C3F9M1_CHRPI	Uncharacterized protein	LOC101938916	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	116
A0A8C3FCG5	unreviewed	A0A8C3FCG5_CHRPI	C-C motif chemokine	LOC101949207	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	97
A0A8C3FK32	unreviewed	A0A8C3FK32_CHRPI	C-C motif chemokine	LOC101943654	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	85
A0A8C3FKF7	unreviewed	A0A8C3FKF7_CHRPI	C-C motif chemokine		Chrysemys picta bellii (Western painted turtle) (Emys bellii)	106
A0A8C3FSE8	unreviewed	A0A8C3FSE8_CHRPI	C-C motif chemokine	LOC101935650	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	94
A0A8C3FT57	unreviewed	A0A8C3FT57_CHRPI	C-C motif chemokine	LOC101935370	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	89
A0A8C3FW31	unreviewed	A0A8C3FW31_CHRPI	C-C motif chemokine	LOC101935089	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	91
A0A8C3H6S6	unreviewed	A0A8C3H6S6_CHRPI	C-C motif chemokine		Chrysemys picta bellii (Western painted turtle) (Emys bellii)	93
A0A8C3H9A9	unreviewed	A0A8C3H9A9_CHRPI	C-C motif chemokine	LOC101943654	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	77
A0A8C3H9B3	unreviewed	A0A8C3H9B3_CHRPI	C-C motif chemokine	CCL26	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	91
A0A8C3HYZ0	unreviewed	A0A8C3HYZ0_CHRPI	C-C motif chemokine	LOC101944353	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	116
A0A8C3I303	unreviewed	A0A8C3I303_CHRPI	C-X-C motif chemokine	LOC101945137	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	100
A0A8C3I378	unreviewed	A0A8C3I378_CHRPI	C-C motif chemokine		Chrysemys picta bellii (Western painted turtle) (Emys bellii)	90
A0A8C3I3F7	unreviewed	A0A8C3I3F7_CHRPI	C-C motif chemokine	LOC101936400	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	86
A0A8C3I5T4	unreviewed	A0A8C3I5T4_CHRPI	Chemokine interleukin-8-like domain-containing protein	LOC101945405	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	100
A0A8C3PA95	unreviewed	A0A8C3PA95_CHRPI	Chemokine interleukin-8-like domain-containing protein	LOC101945405	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	100
A0A8C4ZLW9	unreviewed	A0A8C4ZLW9_GADMO	Interleukin-8-like	LOC115549601	Gadus morhua (Atlantic cod)	102
A0A8C4ZMC1	unreviewed	A0A8C4ZMC1_GADMO	Chemokine interleukin-8-like domain-containing protein		Gadus morhua (Atlantic cod)	95
A0A8C4ZYC9	unreviewed	A0A8C4ZYC9_GADMO	Interleukin-8-like	LOC115540717	Gadus morhua (Atlantic cod)	101
A0A8C5A8B7	unreviewed	A0A8C5A8B7_GADMO	Chemokine interleukin-8-like domain-containing protein		Gadus morhua (Atlantic cod)	103
A0A8C5ACT6	unreviewed	A0A8C5ACT6_GADMO	Chemokine interleukin-8-like domain-containing protein		Gadus morhua (Atlantic cod)	91
A0A8C5AL93	unreviewed	A0A8C5AL93_GADMO	Chemokine interleukin-8-like domain-containing protein		Gadus morhua (Atlantic cod)	108
A0A8C5AS96	unreviewed	A0A8C5AS96_GADMO	Chemokine interleukin-8-like domain-containing protein		Gadus morhua (Atlantic cod)	98
A0A8C5B0Z8	unreviewed	A0A8C5B0Z8_GADMO	Chemokine interleukin-8-like domain-containing protein		Gadus morhua (Atlantic cod)	98
A0A8C5BQA9	unreviewed	A0A8C5BQA9_GADMO	Chemokine interleukin-8-like domain-containing protein		Gadus morhua (Atlantic cod)	99
A0A8C5BUV0	unreviewed	A0A8C5BUV0_GADMO	Interleukin-8-like	LOC115540717	Gadus morhua (Atlantic cod)	101
A0A8C5C4P1	unreviewed	A0A8C5C4P1_GADMO	Interleukin-8-like	LOC115540717	Gadus morhua (Atlantic cod)	101
A0A8C5CEL5	unreviewed	A0A8C5CEL5_GADMO	Chemokine interleukin-8-like domain-containing protein		Gadus morhua (Atlantic cod)	99
A0A8C5CEM2	unreviewed	A0A8C5CEM2_GADMO	C-C motif chemokine	ccl20a.3	Gadus morhua (Atlantic cod)	98
A0A8C5CKS7	unreviewed	A0A8C5CKS7_GADMO	Chemokine interleukin-8-like domain-containing protein		Gadus morhua (Atlantic cod)	97
A0A8C5CMS6	unreviewed	A0A8C5CMS6_GADMO	Interleukin-8-like	LOC115540717	Gadus morhua (Atlantic cod)	101
A0A8C5FDJ1	unreviewed	A0A8C5FDJ1_GADMO	Chemokine interleukin-8-like domain-containing protein		Gadus morhua (Atlantic cod)	96
A0A8C5FJD9	unreviewed	A0A8C5FJD9_GADMO	Interleukin-8-like	LOC115540717	Gadus morhua (Atlantic cod)	101
A0A8C5FQQ0	unreviewed	A0A8C5FQQ0_GADMO	Chemokine interleukin-8-like domain-containing protein		Gadus morhua (Atlantic cod)	101
A0A8C5FWF0	unreviewed	A0A8C5FWF0_GADMO	Chemokine interleukin-8-like domain-containing protein		Gadus morhua (Atlantic cod)	99
A0A8C5FWT8	unreviewed	A0A8C5FWT8_GADMO	Interleukin-8-like	LOC115540717	Gadus morhua (Atlantic cod)	101


A0A8D0I5L3	unreviewed	A0A8D0I5L3_PIG	MARVEL domain-containing protein		Sus scrofa (Pig)	113
A0A8D0INB4	unreviewed	A0A8D0INB4_PIG	C-C motif chemokine		Sus scrofa (Pig)	94
A0A8D0MP23	unreviewed	A0A8D0MP23_PIG	C-C motif chemokine		Sus scrofa (Pig)	99
A0A8D0MPA0	unreviewed	A0A8D0MPA0_PIG	C-C motif chemokine		Sus scrofa (Pig)	97
A0A8D0N873	unreviewed	A0A8D0N873_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8D0N8L1	unreviewed	A0A8D0N8L1_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	94
A0A8D0N921	unreviewed	A0A8D0N921_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	112
A0A8D0NDQ4	unreviewed	A0A8D0NDQ4_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	112
A0A8D0NSM7	unreviewed	A0A8D0NSM7_PIG	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Sus scrofa (Pig)	116
A0A8D0P0U1	unreviewed	A0A8D0P0U1_PIG	C-C motif chemokine		Sus scrofa (Pig)	93
A0A8D0P4X5	unreviewed	A0A8D0P4X5_PIG	C-C motif chemokine	CCL17	Sus scrofa (Pig)	93
A0A8D0QY67	unreviewed	A0A8D0QY67_PIG	C-C motif chemokine	CCL2	Sus scrofa (Pig)	99
A0A8D0QZR7	unreviewed	A0A8D0QZR7_PIG	C-C motif chemokine	CCL1	Sus scrofa (Pig)	94
A0A8D0R068	unreviewed	A0A8D0R068_PIG	C-X-C motif chemokine	CXCL2 LOC100525396	Sus scrofa (Pig)	107
A0A8D0TRN1	unreviewed	A0A8D0TRN1_PIG	C-X-C motif chemokine	CXCL13	Sus scrofa (Pig)	111
A0A8D0TVL3	unreviewed	A0A8D0TVL3_PIG	C-C motif chemokine		Sus scrofa (Pig)	97
A0A8D0V012	unreviewed	A0A8D0V012_PIG	C-C motif chemokine	CCL17	Sus scrofa (Pig)	99
A0A8D0V016	unreviewed	A0A8D0V016_PIG	C-C motif chemokine	CCL17	Sus scrofa (Pig)	92
A0A8D0WMD5	unreviewed	A0A8D0WMD5_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8D0WNB6	unreviewed	A0A8D0WNB6_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8D0WNH9	unreviewed	A0A8D0WNH9_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8D0WNJ9	unreviewed	A0A8D0WNJ9_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8D0WNK1	unreviewed	A0A8D0WNK1_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8D0X662	unreviewed	A0A8D0X662_PIG	C-C motif chemokine		Sus scrofa (Pig)	120
A0A8D0XGS3	unreviewed	A0A8D0XGS3_PIG	C-C motif chemokine	CCL1	Sus scrofa (Pig)	94
A0A8D1ASY3	unreviewed	A0A8D1ASY3_PIG	C-X-C motif chemokine	LOC100525396	Sus scrofa (Pig)	107
A0A8D1AT44	unreviewed	A0A8D1AT44_PIG	C-X-C motif chemokine	LOC100525396	Sus scrofa (Pig)	107
A0A8D1AWU5	unreviewed	A0A8D1AWU5_PIG	C-X-C motif chemokine	LOC100525396	Sus scrofa (Pig)	107
A0A8D1B9F1	unreviewed	A0A8D1B9F1_PIG	C-X-C motif chemokine	CXCL11	Sus scrofa (Pig)	100
A0A8D1BJ89	unreviewed	A0A8D1BJ89_PIG	C-C motif chemokine		Sus scrofa (Pig)	99
A0A8D1CBA5	unreviewed	A0A8D1CBA5_PIG	C-C motif chemokine		Sus scrofa (Pig)	99
A0A8D1D0X1	unreviewed	A0A8D1D0X1_PIG	C-C motif chemokine	CCL1	Sus scrofa (Pig)	94
A0A8D1D2T9	unreviewed	A0A8D1D2T9_PIG	C-X-C motif chemokine	LOC100525396	Sus scrofa (Pig)	107
A0A8D1DC27	unreviewed	A0A8D1DC27_PIG	C-C motif chemokine	CCL1	Sus scrofa (Pig)	94
A0A8D1DD60	unreviewed	A0A8D1DD60_PIG	C-C motif chemokine	CCL17	Sus scrofa (Pig)	102
A0A8D1DL15	unreviewed	A0A8D1DL15_PIG	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)	CXCL14	Sus scrofa (Pig)	99
A0A8D1G406	unreviewed	A0A8D1G406_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	102
A0A8D1G471	unreviewed	A0A8D1G471_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	116
A0A8D1G4M0	unreviewed	A0A8D1G4M0_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	90
A0A8D1G5Y7	unreviewed	A0A8D1G5Y7_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	100
A0A8D1GA37	unreviewed	A0A8D1GA37_PIG	C-X-C motif chemokine	CXCL13	Sus scrofa (Pig)	109
A0A8D1GDY3	unreviewed	A0A8D1GDY3_PIG	Chemokine interleukin-8-like domain-containing protein	CCL27	Sus scrofa (Pig)	107
A0A8D1GKZ3	unreviewed	A0A8D1GKZ3_PIG	C-C motif chemokine	CCL19	Sus scrofa (Pig)	100
A0A8D1H1D3	unreviewed	A0A8D1H1D3_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8D1H9L7	unreviewed	A0A8D1H9L7_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8D1HP41	unreviewed	A0A8D1HP41_PIG	C-C motif chemokine	CCL1	Sus scrofa (Pig)	94
A0A8D1HXG8	unreviewed	A0A8D1HXG8_PIG	C-C motif chemokine		Sus scrofa (Pig)	97
A0A8D1JR32	unreviewed	A0A8D1JR32_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	119
A0A8D1JX96	unreviewed	A0A8D1JX96_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	107
A0A8D1JYL4	unreviewed	A0A8D1JYL4_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	103
A0A8D1K919	unreviewed	A0A8D1K919_PIG	Chemokine interleukin-8-like domain-containing protein	CCL27	Sus scrofa (Pig)	107
A0A8D1KTJ7	unreviewed	A0A8D1KTJ7_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8D1LDU9	unreviewed	A0A8D1LDU9_PIG	Multifunctional fusion protein [Includes: Platelet factor 4 (PF-4) (C-X-C motif chemokine 4); C-X-C motif chemokine]		Sus scrofa (Pig)	95
A0A8D1MBQ7	unreviewed	A0A8D1MBQ7_PIG	C-C motif chemokine	CCL1	Sus scrofa (Pig)	94
A0A8D1N0N2	unreviewed	A0A8D1N0N2_PIG	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)		Sus scrofa (Pig)	110
A0A8D1ND87	unreviewed	A0A8D1ND87_PIG	C-C motif chemokine		Sus scrofa (Pig)	94
A0A8D1NLI9	unreviewed	A0A8D1NLI9_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	104
A0A8D1NTX5	unreviewed	A0A8D1NTX5_PIG	C-C motif chemokine		Sus scrofa (Pig)	99
A0A8D1PZS0	unreviewed	A0A8D1PZS0_PIG	C-C motif chemokine	CCL1	Sus scrofa (Pig)	94
A0A8D1Q3K5	unreviewed	A0A8D1Q3K5_PIG	C-C motif chemokine		Sus scrofa (Pig)	97
A0A8D1SDX5	unreviewed	A0A8D1SDX5_PIG	C-X-C motif chemokine	LOC100525396 CXCL2	Sus scrofa (Pig)	107
A0A8D1U3B4	unreviewed	A0A8D1U3B4_PIG	C-X-C motif chemokine	CXCL13	Sus scrofa (Pig)	109
A0A8D1V9P6	unreviewed	A0A8D1V9P6_PIG	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Sus scrofa (Pig)	109
A0A8D1V9V4	unreviewed	A0A8D1V9V4_PIG	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Sus scrofa (Pig)	93
A0A8D1VAJ7	unreviewed	A0A8D1VAJ7_PIG	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Sus scrofa (Pig)	89
A0A8D1VI37	unreviewed	A0A8D1VI37_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8D1VMA7	unreviewed	A0A8D1VMA7_PIG	C-C motif chemokine		Sus scrofa (Pig)	96
A0A8D1W5D7	unreviewed	A0A8D1W5D7_PIG	C-C motif chemokine		Sus scrofa (Pig)	97
A0A8D1WPJ7	unreviewed	A0A8D1WPJ7_PIG	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)		Sus scrofa (Pig)	109
A0A8D1XN14	unreviewed	A0A8D1XN14_PIG	C-X-C motif chemokine		Sus scrofa (Pig)	119
A0A8D1XU07	unreviewed	A0A8D1XU07_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8D1YQR5	unreviewed	A0A8D1YQR5_PIG	C-C motif chemokine		Sus scrofa (Pig)	94
A0A8D1ZUP7	unreviewed	A0A8D1ZUP7_PIG	C-C motif chemokine		Sus scrofa (Pig)	97
A0A8D1ZV15	unreviewed	A0A8D1ZV15_PIG	C-C motif chemokine	CCL1	Sus scrofa (Pig)	94
A0A8D2BJI3	unreviewed	A0A8D2BJI3_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8D2BJI5	unreviewed	A0A8D2BJI5_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8D2BJU4	unreviewed	A0A8D2BJU4_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	105
A0A8D2C048	unreviewed	A0A8D2C048_PIG	C-X-C motif chemokine	CXCL2	Sus scrofa (Pig)	107
A0A8I3MLU3	unreviewed	A0A8I3MLU3_CANLF	C-C motif chemokine	CCL22	Canis lupus familiaris (Dog) (Canis familiaris)	93
A0A8I3MQM0	unreviewed	A0A8I3MQM0_CANLF	G protein-coupled receptor 15 ligand		Canis lupus familiaris (Dog) (Canis familiaris)	78
A0A8I3MSX7	unreviewed	A0A8I3MSX7_CANLF	C-C motif chemokine	CCL19	Canis lupus familiaris (Dog) (Canis familiaris)	90
A0A8I3MYF9	unreviewed	A0A8I3MYF9_CANLF	C-X-C motif chemokine	CXCL6	Canis lupus familiaris (Dog) (Canis familiaris)	116
A0A8I3N5K9	unreviewed	A0A8I3N5K9_CANLF	Uncharacterized protein		Canis lupus familiaris (Dog) (Canis familiaris)	119
A0A8I3NA82	unreviewed	A0A8I3NA82_CANLF	Uncharacterized protein		Canis lupus familiaris (Dog) (Canis familiaris)	94
A0A8I3NC79	unreviewed	A0A8I3NC79_CANLF	C-C motif chemokine	LOC480600	Canis lupus familiaris (Dog) (Canis familiaris)	93
A0A8I3NDZ2	unreviewed	A0A8I3NDZ2_CANLF	Pro-platelet basic protein (chemokine (C-X-C motif) ligand 7)	PPBP	Canis lupus familiaris (Dog) (Canis familiaris)	118
A0A8I3NHX2	unreviewed	A0A8I3NHX2_CANLF	C-C motif chemokine	CCL1	Canis lupus familiaris (Dog) (Canis familiaris)	95
A0A8I3NIA9	unreviewed	A0A8I3NIA9_CANLF	C-C motif chemokine	CCL1	Canis lupus familiaris (Dog) (Canis familiaris)	94
A0A8I3NLR4	unreviewed	A0A8I3NLR4_CANLF	C-C motif chemokine	LOC480600	Canis lupus familiaris (Dog) (Canis familiaris)	93
A0A8I3NRM1	unreviewed	A0A8I3NRM1_CANLF	C-C motif chemokine 17 (CC chemokine TARC) (Small-inducible cytokine A17) (Thymus and activation-regulated chemokine)	CCL20	Canis lupus familiaris (Dog) (Canis familiaris)	113
A0A8I3NSS8	unreviewed	A0A8I3NSS8_CANLF	C-X-C motif chemokine 14 (Chemokine BRAK) (MIP-2G) (Small-inducible cytokine B14)	CXCL14	Canis lupus familiaris (Dog) (Canis familiaris)	109
A0A8I3NZ33	unreviewed	A0A8I3NZ33_CANLF	C-C motif chemokine 17 (CC chemokine TARC) (Small-inducible cytokine A17) (Thymus and activation-regulated chemokine)	CCL20	Canis lupus familiaris (Dog) (Canis familiaris)	98
A0A8I3PZE5	unreviewed	A0A8I3PZE5_CANLF	Stromal cell-derived factor 1 (C-X-C motif chemokine 12)	CXCL12	Canis lupus familiaris (Dog) (Canis familiaris)	100
A0A8I3Q8T3	unreviewed	A0A8I3Q8T3_CANLF	C-X-C motif chemokine ligand 11	CXCL11	Canis lupus familiaris (Dog) (Canis familiaris)	92
A0A8I5JUL6	unreviewed	A0A8I5JUL6_HUMAN	C-C motif chemokine	CCL15-CCL14	Homo sapiens (Human)	113
A0A8I6AC23	unreviewed	A0A8I6AC23_RAT	C-C motif chemokine ligand 27	Ccl27	Rattus norvegicus (Rat)	108
A0A8J0QRG6	unreviewed	A0A8J0QRG6_XENTR	C-C motif chemokine	ccl4	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	89
